time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP
"12:19:09:47,4",52.503204345703125,21.8949031829834,51.0029296875,1000.0214233398438,17.640918731689453
"12:19:09:47,5",52.50840759277344,21.899402618408203,51.00162124633789,1000.0653686523438,17.641220092773438
"12:19:09:47,6",52.51432800292969,21.890411376953125,51.000736236572266,1000.242919921875,17.641128540039062
"12:19:09:47,7",52.52064895629883,21.903898239135742,50.999732971191406,1000.1110229492188,17.640443801879883
"12:19:09:47,8",52.52632522583008,21.8949031829834,50.99858093261719,1000.1181030273438,17.64077377319336
"12:19:09:47,9",52.53144073486328,21.885910034179688,50.99748229980469,1000.1708374023438,17.640365600585938
"12:19:09:47,0",52.536903381347656,21.890411376953125,50.996482849121094,1000.19189453125,17.63770866394043
"12:19:09:47,1",52.541744232177734,21.885910034179688,50.9954833984375,1000.0758666992188,17.64185333251953
"12:19:09:47,2",52.546714782714844,21.892658233642578,50.99475860595703,1000.0653686523438,17.63915252685547
"12:19:09:47,3",52.55128860473633,21.885910034179688,50.99409866333008,1000.0934448242188,17.637794494628906
"12:19:09:47,4",52.55595397949219,21.892658233642578,50.99305725097656,1000.0407104492188,17.63811492919922
"12:19:09:47,5",52.56033706665039,21.888158798217773,50.9923095703125,1000.0670776367188,17.637964248657227
"12:19:09:47,6",52.56477737426758,21.890411376953125,50.99142837524414,1000.0548095703125,17.636388778686523
"12:19:09:47,7",52.569400787353516,21.885910034179688,50.9901237487793,1000.278076171875,17.63945198059082
"12:19:09:47,8",52.57381820678711,21.892658233642578,50.98922348022461,1000.0354614257812,17.635488510131836
"12:19:09:47,9",52.577842712402344,21.881412506103516,50.98828125,1000.10400390625,17.635053634643555
"12:19:09:47,0",52.582515716552734,21.903898239135742,50.98733139038086,1000.1075439453125,17.635900497436523
"12:19:09:47,1",52.586875915527344,21.89715003967285,50.98640823364258,1000.1602783203125,17.635154724121094
"12:19:09:47,2",52.5914421081543,21.888158798217773,50.98539733886719,1000.2305908203125,17.63496208190918
"12:19:09:47,3",52.59541320800781,21.879165649414062,50.984580993652344,1000.0618286132812,17.63593101501465
"12:19:09:47,4",52.5995979309082,21.885910034179688,50.98374557495117,1000.0881958007812,17.634706497192383
"12:19:09:47,5",52.60429382324219,21.892658233642578,50.98298645019531,1000.0618286132812,17.633773803710938
"12:19:09:47,6",52.6085205078125,21.885910034179688,50.98191452026367,1000.0390014648438,17.63212013244629
"12:19:09:47,7",52.612579345703125,21.89715003967285,50.980979919433594,1000.0354614257812,17.63295555114746
"12:19:09:47,8",52.61712646484375,21.885910034179688,50.98021697998047,1000.0494995117188,17.632680892944336
"12:19:09:47,9",52.62157440185547,21.885910034179688,50.97929763793945,1000.19189453125,17.63481330871582
"12:19:09:47,1",52.62580490112305,21.885910034179688,50.97857666015625,1000.17431640625,17.63235092163086
"12:19:09:47,2",52.629817962646484,21.892658233642578,50.97770690917969,1000.09521484375,17.62981414794922
"12:19:09:47,3",52.633304595947266,21.901649475097656,50.97693634033203,1000.1005249023438,17.630783081054688
"12:19:09:47,4",52.63664245605469,21.890411376953125,50.975765228271484,1000.0811767578125,17.62795066833496
"12:19:09:47,5",52.639625549316406,21.888158798217773,50.974552154541016,1000.05126953125,17.629484176635742
"12:19:09:47,6",52.642311096191406,21.881412506103516,50.97327423095703,1000.1972045898438,17.627777099609375
"12:19:09:47,7",52.64387893676758,21.879165649414062,50.972164154052734,1000.08642578125,17.626012802124023
"12:19:09:47,8",52.64580154418945,21.885910034179688,50.971187591552734,1000.11279296875,17.627403259277344
"12:19:09:47,9",52.647857666015625,21.888158798217773,50.96998977661133,1000.2657470703125,17.625905990600586
"12:19:09:47,0",52.65064239501953,21.885910034179688,50.96856689453125,1000.0319213867188,17.625179290771484
"12:19:09:47,1",52.655242919921875,21.89715003967285,50.9674072265625,1000.0143432617188,17.62425422668457
"12:19:09:47,2",52.659149169921875,21.89715003967285,50.96608352661133,1000.0266723632812,17.62386703491211
"12:19:09:47,3",52.66145324707031,21.879165649414062,50.965030670166016,1000.3237915039062,17.625770568847656
"12:19:09:47,4",52.665443420410156,21.883665084838867,50.96426010131836,1000.0582885742188,17.62567710876465
"12:19:09:47,5",52.6695671081543,21.8949031829834,50.96297836303711,1000.0917358398438,17.622907638549805
"12:19:09:47,6",52.67397689819336,21.879165649414062,50.96177673339844,1000.295654296875,17.622909545898438
"12:19:09:47,7",52.677799224853516,21.885910034179688,50.960655212402344,1000.2411499023438,17.622840881347656
"12:19:09:47,8",52.68096160888672,21.881412506103516,50.959625244140625,1000.0653686523438,17.624404907226562
"12:19:09:47,9",52.684383392333984,21.890411376953125,50.95854187011719,1000.181396484375,17.624404907226562
"12:19:09:47,0",52.687339782714844,21.888158798217773,50.957340240478516,1000.0653686523438,17.623149871826172
"12:19:09:47,1",52.68983840942383,21.890411376953125,50.956382751464844,1000.0917358398438,17.624679565429688
"12:19:09:47,2",52.69258499145508,21.890411376953125,50.95539855957031,1000.0723876953125,17.62268829345703
"12:19:09:47,3",52.695167541503906,21.892658233642578,50.95469284057617,1000.0143432617188,17.62396240234375
"12:19:09:47,4",52.6979866027832,21.885910034179688,50.95387649536133,1000.0460205078125,17.622371673583984
"12:19:09:47,5",52.70086669921875,21.885910034179688,50.953033447265625,1000.1602783203125,17.623613357543945
"12:19:09:47,6",52.703983306884766,21.881412506103516,50.9521484375,1000.322021484375,17.623544692993164
"12:19:09:47,7",52.70643997192383,21.881412506103516,50.95122528076172,1000.322021484375,17.6204833984375
"12:19:09:47,8",52.709228515625,21.881412506103516,50.95030975341797,1000.2903442382812,17.619430541992188
"12:19:09:47,9",52.7118034362793,21.87691879272461,50.94965744018555,1000.0829467773438,17.620248794555664
"12:19:09:47,0",52.71478271484375,21.87691879272461,50.94887924194336,1000.0794067382812,17.62010955810547
"12:19:09:47,1",52.71730422973633,21.8949031829834,50.94810104370117,1000.0899658203125,17.62089729309082
"12:19:09:47,2",52.719974517822266,21.89715003967285,50.947296142578125,1000.2499389648438,17.619861602783203
"12:19:09:47,3",52.722530364990234,21.885910034179688,50.94668960571289,1000.09521484375,17.619176864624023
"12:19:09:47,4",52.72555923461914,21.8949031829834,50.945945739746094,1000.207763671875,17.621192932128906
"12:19:09:47,5",52.72815704345703,21.892658233642578,50.9453125,1000.01611328125,17.621665954589844
"12:19:09:47,6",52.730621337890625,21.890411376953125,50.94450759887695,1000.2798461914062,17.618865966796875
"12:19:09:47,7",52.733802795410156,21.888158798217773,50.94369125366211,1000.304443359375,17.620113372802734
"12:19:09:47,8",52.736045837402344,21.881412506103516,50.94313049316406,1000.1602783203125,17.6197566986084
"12:19:09:47,9",52.73811721801758,21.87691879272461,50.942195892333984,1000.2727661132812,17.61878204345703
"12:19:09:47,0",52.74032974243164,21.881412506103516,50.94130325317383,1000.3466186523438,17.616674423217773
"12:19:09:47,1",52.742122650146484,21.885910034179688,50.94047927856445,1000.08642578125,17.617067337036133
"12:19:09:47,2",52.743446350097656,21.883665084838867,50.940059661865234,1000.2376098632812,17.616180419921875
"12:19:09:47,3",52.7446403503418,21.888158798217773,50.93937683105469,1000.1760864257812,17.61763572692871
"12:19:09:47,4",52.74531936645508,21.888158798217773,50.93849182128906,1000.1181030273438,17.615827560424805
"12:19:09:47,5",52.74553298950195,21.885910034179688,50.937557220458984,1000.0934448242188,17.614471435546875
"12:19:09:47,6",52.746158599853516,21.885910034179688,50.93645477294922,1000.2481689453125,17.613754272460938
"12:19:09:47,7",52.74726867675781,21.890411376953125,50.935272216796875,1000.2463989257812,17.612812042236328
"12:19:09:47,8",52.75003433227539,21.890411376953125,50.934261322021484,1000.24462890625,17.61236000061035
"12:19:09:47,9",52.75321578979492,21.87691879272461,50.93336868286133,1000.2059936523438,17.611581802368164
"12:19:09:47,0",52.75468063354492,21.883665084838867,50.93238067626953,1000.2974243164062,17.613157272338867
"12:19:09:47,1",52.75617218017578,21.883665084838867,50.93137741088867,1000.3026733398438,17.612911224365234
"12:19:09:47,2",52.75876998901367,21.8949031829834,50.930511474609375,1000.1427001953125,17.610183715820312
"12:19:09:47,3",52.76122283935547,21.890411376953125,50.929931640625,1000.278076171875,17.612071990966797
"12:19:09:47,4",52.76390838623047,21.881412506103516,50.92937469482422,1000.242919921875,17.610050201416016
"12:19:09:47,5",52.76654815673828,21.883665084838867,50.928348541259766,1000.2112426757812,17.61231803894043
"12:19:09:47,6",52.768463134765625,21.881412506103516,50.92732238769531,1000.1321411132812,17.610342025756836
"12:19:09:47,7",52.770198822021484,21.883665084838867,50.926605224609375,1000.146240234375,17.611461639404297
"12:19:09:47,8",52.771812438964844,21.888158798217773,50.925682067871094,1000.1760864257812,17.61032485961914
"12:19:09:47,9",52.77338790893555,21.890411376953125,50.92470932006836,1000.2305908203125,17.609375
"12:19:09:47,0",52.77499008178711,21.881412506103516,50.92396926879883,1000.216552734375,17.608810424804688
"12:19:09:47,1",52.776397705078125,21.881412506103516,50.92306137084961,1000.3150024414062,17.609521865844727
"12:19:09:47,2",52.777713775634766,21.885910034179688,50.92250061035156,1000.3202514648438,17.611431121826172
"12:19:09:47,3",52.77936553955078,21.879165649414062,50.92197036743164,1000.3255004882812,17.610340118408203
"12:19:09:47,4",52.78074264526367,21.879165649414062,50.92136001586914,1000.3342895507812,17.609619140625
"12:19:09:47,5",52.78236389160156,21.899402618408203,50.920654296875,1000.1866455078125,17.606975555419922
"12:19:09:47,6",52.783905029296875,21.879165649414062,50.91986083984375,1000.260498046875,17.60669708251953
"12:19:09:47,7",52.785587310791016,21.89715003967285,50.91890335083008,1000.2323608398438,17.60783576965332
"12:19:09:47,8",52.787105560302734,21.890411376953125,50.91816329956055,1000.2798461914062,17.603246688842773
"12:19:09:47,9",52.78872299194336,21.890411376953125,50.91717529296875,1000.25341796875,17.603540420532227
"12:19:09:47,0",52.79029083251953,21.883665084838867,50.916419982910156,1000.1848754882812,17.6047420501709
"12:19:09:47,1",52.79198455810547,21.888158798217773,50.9159049987793,1000.2200317382812,17.605392456054688
"12:19:09:47,2",52.79353332519531,21.885910034179688,50.91495895385742,1000.225341796875,17.603073120117188
"12:19:09:47,3",52.79528045654297,21.885910034179688,50.913883209228516,1000.260498046875,17.6047420501709
"12:19:09:47,4",52.79663848876953,21.885910034179688,50.912845611572266,1000.304443359375,17.602327346801758
"12:19:09:47,5",52.79738998413086,21.890411376953125,50.91191482543945,1000.1356811523438,17.603605270385742
"12:19:09:47,6",52.798492431640625,21.89715003967285,50.91106414794922,1000.128662109375,17.6037654876709
"12:19:09:47,7",52.79973602294922,21.901649475097656,50.91047668457031,1000.0284423828125,17.60279083251953
"12:19:09:47,8",52.80058288574219,21.8949031829834,50.90952682495117,1000.0811767578125,17.600597381591797
"12:19:09:47,9",52.80121994018555,21.89715003967285,50.908748626708984,1000.23583984375,17.603126525878906
"12:19:09:47,0",52.80147933959961,21.89715003967285,50.90819549560547,1000.2024536132812,17.602371215820312
"12:19:09:47,1",52.80126953125,21.8949031829834,50.90754318237305,1000.269287109375,17.6030330657959
"12:19:09:47,2",52.80096435546875,21.883665084838867,50.906646728515625,1000.10400390625,17.600757598876953
"12:19:09:47,3",52.80048370361328,21.888158798217773,50.905792236328125,1000.1884155273438,17.601076126098633
"12:19:09:47,4",52.800559997558594,21.885910034179688,50.90460205078125,1000.0706176757812,17.599552154541016
"12:19:09:47,5",52.80213165283203,21.888158798217773,50.903438568115234,1000.0670776367188,17.59994125366211
"12:19:09:47,6",52.80442810058594,21.890411376953125,50.90262985229492,1000.0706176757812,17.601560592651367
"12:19:09:47,7",52.806549072265625,21.879165649414062,50.90262985229492,1000.3272705078125,17.598697662353516
"12:19:09:47,8",52.8073844909668,21.890411376953125,50.90227508544922,1000.1585083007812,17.600126266479492
"12:19:09:47,9",52.80816650390625,21.901649475097656,50.901527404785156,1000.172607421875,17.598888397216797
"12:19:09:47,0",52.809207916259766,21.89715003967285,50.900814056396484,1000.0407104492188,17.598608016967773
"12:19:09:47,1",52.81093215942383,21.892658233642578,50.90007781982422,1000.0354614257812,17.597694396972656
"12:19:09:47,2",52.81234359741211,21.881412506103516,50.899085998535156,1000.1514892578125,17.599029541015625
"12:19:09:47,3",52.81381607055664,21.89715003967285,50.8983154296875,1000.1022338867188,17.599937438964844
"12:19:09:47,4",52.81485366821289,21.8949031829834,50.8973274230957,1000.1514892578125,17.598587036132812
"12:19:09:47,5",52.81558609008789,21.879165649414062,50.89687728881836,1000.234130859375,17.595340728759766
"12:19:09:47,6",52.81615447998047,21.888158798217773,50.89608383178711,1000.2235717773438,17.596620559692383
"12:19:09:47,7",52.81687927246094,21.892658233642578,50.89514923095703,1000.07763671875,17.597108840942383
"12:19:09:47,8",52.817291259765625,21.885910034179688,50.89401626586914,1000.1321411132812,17.59870719909668
"12:19:09:47,9",52.81784439086914,21.890411376953125,50.89324188232422,1000.1251220703125,17.597270965576172
"12:19:09:47,0",52.81828689575195,21.892658233642578,50.89213180541992,1000.0670776367188,17.595884323120117
"12:19:09:47,1",52.81867218017578,21.892658233642578,50.891448974609375,1000.0670776367188,17.594284057617188
"12:19:09:47,2",52.819190979003906,21.89715003967285,50.89081573486328,1000.0670776367188,17.59441375732422
"12:19:09:47,3",52.81981658935547,21.883665084838867,50.8896598815918,1000.1936645507812,17.597309112548828
"12:19:09:47,5",52.820526123046875,21.888158798217773,50.888980865478516,1000.0548095703125,17.594329833984375
"12:19:09:47,6",52.821224212646484,21.8949031829834,50.88789749145508,1000.119873046875,17.593339920043945
"12:19:09:47,7",52.822105407714844,21.888158798217773,50.88725280761719,1000.13037109375,17.593090057373047
"12:19:09:47,8",52.82292175292969,21.874666213989258,50.88670349121094,1000.1093139648438,17.59368133544922
"12:19:09:47,9",52.823875427246094,21.881412506103516,50.885841369628906,1000.07763671875,17.593868255615234
"12:19:09:47,0",52.824790954589844,21.879165649414062,50.884490966796875,1000.1708374023438,17.59219741821289
"12:19:09:47,1",52.82563400268555,21.888158798217773,50.883602142333984,1000.1022338867188,17.593395233154297
"12:19:09:47,2",52.826942443847656,21.888158798217773,50.8825798034668,1000.0899658203125,17.584430694580078
"12:19:09:47,3",52.82799530029297,21.890411376953125,50.88186264038086,1000.146240234375,17.570173263549805
"12:19:09:47,4",52.82889175415039,21.8949031829834,50.880611419677734,1000.0934448242188,17.580629348754883
"12:19:09:47,5",52.8287239074707,21.901649475097656,50.8797607421875,1000.21826171875,17.580537796020508
"12:19:09:47,6",52.82765197753906,21.89715003967285,50.87873458862305,1000.0846557617188,17.58219337463379
"12:19:09:47,7",52.82688903808594,21.879165649414062,50.877471923828125,1000.190185546875,17.584150314331055
"12:19:09:47,8",52.8266716003418,21.890411376953125,50.876346588134766,1000.14794921875,17.587190628051758
"12:19:09:47,9",52.82624816894531,21.885910034179688,50.87519073486328,1000.13037109375,17.5863037109375
"12:19:09:47,0",52.82552719116211,21.881412506103516,50.87405776977539,1000.2499389648438,17.58414649963379
"12:19:09:47,1",52.82500457763672,21.881412506103516,50.873085021972656,1000.0881958007812,17.582807540893555
"12:19:09:47,2",52.82455062866211,21.879165649414062,50.87177276611328,1000.17431640625,17.583036422729492
